Server_Name,NumOfSocket,CPU_Type,CPU_Clock(GHz),CPU_Cores,CPU_Threads,CPU_Mem(GB),CPU_L3_Cache(MB),GPU_Type,GPU_Clock(GHz),NumOfSM,SP/SM,GPU_Mem(GB),GPU_L2_Cache(MB),CC,NumOfCE,PCIe,Total_Workload,Initial_GPU_Workload,CPU/GPU_Workload_Ratio,Exe_Time
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,19000,8000,0.5,7506286822
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,19000,8000,1,7514549103
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,19000,8000,1.5,7509302974
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,19000,8000,2,7523458242
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,1000,0.5,9095290581
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,1000,1,9112335859
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,1000,1.5,9120065650
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,1000,2,9132955002
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,2000,0.5,9098057979
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,2000,1,9100557825
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,2000,1.5,9424116637
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,2000,2,9140092813
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,4000,0.5,9190900418
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,4000,1,9112049063
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,4000,1.5,9187976023
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,4000,2,9197194510
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,8000,0.5,9091639933
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,8000,1,9058239372
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,8000,1.5,9296258010
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,21000,8000,2,9074509198
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,1000,0.5,11428509009
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,1000,1,11074659163
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,1000,1.5,11082028622
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,1000,2,11119730993
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,2000,0.5,11076569690
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,2000,1,11265757862
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,2000,1.5,11046220468
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,2000,2,11985589484
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,4000,0.5,11470299343
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,4000,1,11213111125
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,4000,1.5,11093352530
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,4000,2,11757161254
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,8000,0.5,11162046602
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,8000,1,11206826677
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,8000,1.5,11425090091
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,23000,8000,2,11216623789
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,1000,0.5,13282526957
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,1000,1,13503155302
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,1000,1.5,13283747865
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,1000,2,13328796381
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,2000,0.5,13358964841
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,2000,1,13220498572
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,2000,1.5,13355232723
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,2000,2,13355906032
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,4000,0.5,13215684704
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,4000,1,13158962929
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,4000,1.5,13606162588
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,4000,2,13687006415
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,8000,0.5,13113229183
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,8000,1,13107849008
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,8000,1.5,14009367581
debian,1,Intel,3.4,6,12,31,12,Titan,0.88,14,192,6,1.5,3.5,2,11.5,25000,8000,2,13493854296
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,1000,0.5,6577308931
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,1000,1,6559383199
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,1000,1.5,7112774466
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,1000,2,6569398439
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,2000,0.5,6667077289
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,2000,1,6674780937
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,2000,1.5,6561035703
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,2000,2,6553101795
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,4000,0.5,6723256810
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,4000,1,6589658395
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,4000,1.5,7479078124
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,4000,2,7978911609
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,8000,0.5,11537727370
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,8000,1,11536706733
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,8000,1.5,11532631029
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,17000,8000,2,11534870820
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,1000,0.5,9085080978
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,1000,1,9097600114
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,1000,1.5,8232899912
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,1000,2,8291260955
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,2000,0.5,10030451905
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,2000,1,9879801909
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,2000,1.5,10757444870
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,2000,2,8223122652
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,4000,0.5,8270331457
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,4000,1,8220063588
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,4000,1.5,9636847333
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,4000,2,9728412352
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,8000,0.5,12891322094
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,8000,1,12890470021
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,8000,1.5,12883623138
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,19000,8000,2,12889384629
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,1000,0.5,10234155807
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,1000,1,10244981201
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,1000,1.5,11465292384
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,1000,2,10309779687
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,2000,0.5,13347959960
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,2000,1,11356780337
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,2000,1.5,10179634960
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,2000,2,11156367247
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,4000,0.5,10140085030
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,4000,1,10521583136
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,4000,1.5,12210929341
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,4000,2,11640703743
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,8000,0.5,14257574844
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,8000,1,14236895766
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,8000,1.5,14214396992
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,21000,8000,2,14239697087
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,1000,0.5,14420452218
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,1000,1,13608001430
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,1000,1.5,13289049940
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,1000,2,12827731487
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,2000,0.5,14656983489
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,2000,1,14648997536
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,2000,1.5,12970977978
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,2000,2,12356828552
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,4000,0.5,13952902365
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,4000,1,14246939577
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,4000,1.5,15815915407
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,4000,2,12445858290
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,8000,0.5,15617250719
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,8000,1,15614408654
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,8000,1.5,15621779519
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,23000,8000,2,15625279509
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,1000,0.5,16676875468
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,1000,1,16673151561
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,1000,1.5,15020835347
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,1000,2,15046715542
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,2000,0.5,15941524725
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,2000,1,15954460365
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,2000,1.5,17423448133
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,2000,2,16930361313
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,4000,0.5,18870151209
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,4000,1,18906405177
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,4000,1.5,17245176243
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,4000,2,17447379162
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,8000,0.5,17027405884
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,8000,1,17035203450
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,8000,1.5,17049107552
hive,1,Intel,3.2,6,12,30,12,GTX680,1.06,8,192,2,0.5,3,1,5.6,25000,8000,2,17043904370
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,1000,0.5,11308953223
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,1000,1,11280890571
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,1000,1.5,11562000825
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,1000,2,11156667707
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,2000,0.5,11508087971
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,2000,1,11480988854
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,2000,1.5,11480988854
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,2000,2,11074540339
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,4000,0.5,11345748228
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,4000,1,11386890036
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,4000,1.5,11641117073
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,4000,2,11025515378
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,8000,0.5,12146209902
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,8000,1,12092538013
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,8000,1.5,12577711494
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,17000,8000,2,12353988005
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,1000,0.5,13822940622
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,1000,1,15078581070
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,1000,1.5,14638310700
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,1000,2,14579108543
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,2000,0.5,14128020017
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,2000,1,13581894298
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,2000,1.5,13889092866
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,2000,2,14183616832
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,4000,0.5,14740501590
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,4000,1,14031781290
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,4000,1.5,13909705581
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,4000,2,14518889996
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,8000,0.5,14528725604
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,8000,1,14719734833
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,8000,1.5,15631575711
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,19000,8000,2,15055492835
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,1000,0.5,17654351554
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,1000,1,17731682449
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,1000,1.5,17772642999
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,1000,2,17640142479
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,2000,0.5,17578386255
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,2000,1,16886894682
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,2000,1.5,17082496978
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,2000,2,17863406211
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,4000,0.5,17869793667
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,4000,1,17145072888
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,4000,1.5,17475401664
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,4000,2,17377690878
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,8000,0.5,17661657717
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,8000,1,17371793739
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,8000,1.5,17878657125
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,21000,8000,2,18302758524
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,1000,0.5,20674613133
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,1000,1,20520561083
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,1000,1.5,21915569783
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,1000,2,21783495696
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,2000,0.5,20969454463
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,2000,1,20273333988
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,2000,1.5,21905528598
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,2000,2,21122834255
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,4000,0.5,21237777763
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,4000,1,21759443030
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,4000,1.5,20454879736
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,4000,2,21035499924
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,8000,0.5,20741598510
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,8000,1,20847710994
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,8000,1.5,20999866782
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,23000,8000,2,21101493378
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,1000,0.5,25476027400
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,1000,1,25069199986
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,1000,1.5,24585412689
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,1000,2,24824004859
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,2000,0.5,24968779015
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,2000,1,24471165996
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,2000,1.5,25345308848
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,2000,2,25269060070
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,4000,0.5,24252572527
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,4000,1,24358516017
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,4000,1.5,24960750796
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,4000,2,25971709428
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,8000,0.5,24527773155
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,8000,1,25156240936
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,8000,1.5,25039838480
ccsl,1,Intel,3.4,4,8,16,8,K20,0.75,15,192,12,1.5,3.5,2,10.3,25000,8000,2,24844692390
